Video ID,Transcript
2EAyYVkoAP4,had a helmet of cell phones right strap around around my head and around my nuts I would not worry yeah wait what I think he's wrong about this cell phone
CKGqWzOctDI,what even is this it doesn't even move this is the Chick-fil-A sauce the first ingredient soybean oil there's no question in my mind why so many of us are fat sick and unhealthy this is ultra
G5x3aGoLPSg,stay off Tik Tok at night stoping with your circadian rhythm eat actual meat and organs with nutrients that support your brain oh I want to be more clearheaded go to sleep stop with blue light at night stop eating garbage food
7JK29_zS4s4,when you're looking for orange juice at the grocery store here's what to look for I look for a cold pressed juice that is organic and preferably not pasteurized so Evolution cold pressed organic orange juice you can see on the
C1tSF6dy4uk,this is my favorite Health it's not this red meat steaks organs you simply can't get the nutrients found in red meat in plant Foods you can't get it you've been
2orOO645Znk,Paul where is the research showing soy consumption has feminizing effects in men soy does not have any feminizing effects in men if soy is feminizing then
1atXdqKNd50,the number one selling brand of infant formula in the country is full of seed oils look at this safflower oil and soybean oil these are some of the worst
8I-GpwFe5Fg,Thanksgiving is about being grateful and today I'm grateful for you guys for you because it's your stories it's the messages you send me that's what keeps me going I'm so grateful to get to do
spZ6hsjuKnY,this is my nighttime routine it starts with me watching the sunset outside with bare feet connected to the ground then I eat some dinner usually try to finish dinner a few hours before I'm going to
ZnS8VH8K-oY,there are essentially construction dust iron filings added to weedies you could use a magnet to pull out the iron filings in weedies and other cereals and I did it I took this box of weedies I
sHHYWArS5Us,your McDonald's chicken nuggets contain 30 ingredients I used to love these as a kid too I ate too many of them now that I know what's in them it's kind of scary I think part of the reason that I was kind of a fat kid is because my parents
H3B8UVdlaQQ,this is how I order at restaurants you can look at a menu at a steakhouse most of the steaks if you ask them are not cooked in seed ears I'm going to ask the waiter if they're cooking in seed oils but I don't think they are oysters are
brzQVOWPjfQ,I ate a lot of meat a lot of bone broth a lot of organs I had such great pregnancies I think that was a big part of it I don't doubt it I mean this is so evolutionarily consistent if you go to cultures around the world this is what
-TqUmZjq_fA,here's why you should eat more fermented foods look I'm a fan of these you got pickles in here you've got sauerkraut down here with just cabbage water and salt in there you've got cfir here these
mXBW98oWfcA,there are 800 gallons of truly raw milk fermenting in this stainless steel vat to make raw cafir it's one of my favorite foods on the planet raw dairy
qxjfTWRLyHk,this farm raay salmon is actually this color but they add color to it to make it look like wild salmon which it is nothing like farm rais salmon is raised
psjDahfNkXs,this is how plant-based ground beef is made you take some soy protein concentrate sunflower oil soy leg hemoglobin then you add some methyl
fxgw7hYAuzk,the vast major majority of food contributing to our emission crisis lies in meat and dairy products we already know that a plant plant power diet is
dj89t8gj5rw,is the beef at Subway real beef are the meatballs pure meat let's go find out the meatball marinara are those meatballs like all those are pure meat is there anything in them except I think so yeah Subway is a restaurant that
EqZwsk-ewaw,so I went to medical school not once was nutrition discussed and not once were we challenged as Physicians or physicians in training to think what is the root cause of my patient issue it's just and
7MqjC_jK_3Q,honey is a health food I love having local raw honey in my life and my diet so much that I got my own little Hive I used to think honey was just sugar but
i9lk6qwHfQs,this is how you open a young coconut in Costa Rica first way super simple there are three little eyes on top the biggest eye is soft you can take a metal straw push it right in there and you've got a
ln0dMwo7NbM,this is why you should eat your steak medium rare there are many nutrients in steak but some of these are actually denatured by heat especially things like torine and some of your other B vitamins
kjVia978VyQ,look at this you guys it looks like a piece of coyote poo or something but it's a Tamarind it's a fruit that grows in Costa R Thailand other places in the
p5P7zfyyzno,here's the Twisted truth about Skittles do you have any idea why manufacturers want to make candies and all sorts of different colors like this it's very appealing to our eyes isn't it cuz
Bf2pzWcyy5U,over 100 ingredients in here you are led to believe this is 100% chicken I even asked them is your grilled chicken sandwich is that 100% chicken it would be real big
nyo3x-z0Hfg,there's a lot of food out there that's basically legal drugs in my opinion and manufacturers are smart there's a lot of money behind these businesses craft whatever the parent company of lazes nestle these aggr business multinational
S-MdRuRaC4s,this is my morning routine after waking up with the sun I head to the bathroom to take care of business got to love a good poop then I turned the Wi-Fi back on because I had it turned off overnight
kY67wF0FXpk,if you have muscle cramps you need to listen to this getting minerals from your food magnesium potassium and calcium is essential for avoiding muscle cramps but a lot of those minerals are
ycDAdAJW1tA,Dr saladino when you're recommending this diet what risks do you discuss with your patients I don't think there are any risks to eating animal food and you are a psychiatrist am I correct a
T8Mlb8UwFSg,here's why you should eat more cheese there are tons of research studies of All Sorts Interventional observational showing associations between increased
VMBUdK_8tq0,raw milk is amazing for humans there are benefits to gut Flora benefits to kids who grow up drinking this who have less allergy eczema and Asthma there are
5sfYdF5hH4A,the following clip on raw milk was removed from YouTube but it's so important and so helpful that I really want you guys to see this raw milk cafir is an incredibly nutritionally dense whole food that's fantastic for the gut
duSztJPud78,sweet green just announced they are removing oils from their cooking oil and phasing it out from their salad dressings this is amazing guys last year I did a video calling them out sweet
RZDoHVL5Hqs,your pumpkin spice latte contains 27 ingredients the second ingredient is processed sugar 50 g of processed sugar
2HHDc8kL6SQ,your vitamin C supplement has a dirty little secret look at this guys vitamin C supplements are ascorbic acid synthetic ascorbic acid is made from GMO corn and the vast majority of GMO corn
ZumgNd3i4Z8,these Foods combat hair loss meat eggs liver these foods contain unique nutrients that have been proven repeatedly to slow prevent and in some cases even reverse male and female
Rwkkw_feqvk,this is the best food for sexual health and libido not this this meat like this ribey or ground beef the idea here is
ZgRoz60ugnc,I'm going to go get a dexa scan after eating an animal- based diet for 5 and 1/2 years okay so visceral fat3 lb it's on the lower end of what I tend to see in dexa scans so what do you think of the bone density clearly above negative
6sU8HX0awro,this is my supplement stack I just took a multivitamin creatine collagen and electrolytes and this is what it looks like I can get all of those things in highly bioavailable forms in food check
3YbN1-ShEtE,what is beef Tallow this is one of my favorite cooking fats beef Tallow is rendered beef fat so they'll trim fat from a cow either from below the skin above the muscle or around the kidneys
7VCxmMFZSGQ,cholesterol I get so many questions about this you guys and whether eating red meat will raise your cholesterol the question you should be asking is are you metabolically healthy and I believe that
_Q6ypwLf2Ok,seed oils are inflammatory when you eat seed oils like this soybean oil large amounts of linolic acid accumulate in all of your cells and tissues including
noAACLJ92Ys,this is a river of raw cheese I can just reach my hand in here and grab some of these raw cheese curds this is how cheese gets made these are then pressed in these metal boxes right here and they
viD8zw1LNUA,would I wear Lululemon shorts not a chance what's in these what are they made of they're made of polyester and that's not something I'm going to put next to my body without wearing some sort of cotton or wool natural fabric
cfWPcNAVRMI,can you detox from fluoride fluoride is an element found in almost 100% of drinking water in the United States and the world the best way to start detoxing from fluoride is to stop drinking any
zu1xaSZFSVA,I had horrible eczema when I was a kid and when I was an adult raw milk protects kids from asthma eczema and allergies I wish that I had access to
kR62XvqfM8A,a lot of you guys asked me how I travel eating animal based like this glass container grilled up some heart I got some burgers that I grilled up it's 80 20. grass fed
lIKzUNc7gAw,to reduce their environmental footprint hopdoddy did something amazing they got rid of plant-based burgers and added more regeneratively raised real beef to
E14JfVnhTt8,what's in a McDonald's Big Mac let's find out the bun just bread right nope as the bun contains both canola and soybean oil along with sugar in the bun the meat is actually 100 beef no fillers
BwxMnUFKqIc,Do you want to build muscle eat meat check this out this is muscle building food not vegetables in terms of bioavailability of actual amino acids and protein there
LFCTllHo-RM,I believe that every single person has some gift that they can give I feel like we all have this obligation to give that gift in the best way there's this great quote from Steve Prefontaine he said to give anything less than your best is to
2YwBknT6ub0,this is one of the best foods for human longevity on the planet not this this red meat is a longevity food don't
Voacn0f73eM,butter versus ghee what's the difference ghee is clarified butter butter that has been heated and had the milk solids separated some of the milk proteins the
CVw0ZGvkPmc,look at this you guys it looks like a piece of coyote poo or something but it's a tamarind it's a fruit that grows in Costa Rica Thailand other places in
2qNty7ZhbhI,this is why you should be drinking raw milk let's start with the benefits consumption of raw milk in kids who grow up on or off Farms leads to lower rates of asthma eczema and allergies and
HHZ3CDsvjSg,blue zones don't be fooled by Netflix propaganda there's a recent documentary on Netflix about these five regions of the world where people have exceptional longevity and baked into that narrative is the idea that these regions of the
SH5VtA7DjcI,is this going to raise your cholesterol I get this question all the time guys and this is the wrong question the first question is are you metabolically healthy I'll be honest with you my
IMETkCp7zgQ,collagen is valuable for hair skin nails ligaments Muscle Recovery what's the best way to get it my favorite way to get it is to make my own bone broth you
K8L5TUY49ug,meat substitutes why do they make him look like me so are you looking like chicken well that's looking like a burger there's a clear answer here and I don't think that vegans see the irony in this and this is said with all the
814Nby7BbAY,this is why I'm drinking pet food Sprouts in Texas this is not pet food this is raw kefir this is fermented raw
Gun2sXSDU-s,these Foods combat joint pain and can reverse joint damage this is a cow's scapula and it contains highin cartilage full spectrum cartilage I'm talking
dpLy_wTEKMM,look at this guys this is Criminal the marketing just the the amount of deception the duplicity eat meaty there's something meaty about this there's no meat in here there's no chicken in here it's made for mushroom
ow_OT_G0g-8,there's anecdotes of zookeepers not feeding Lions organs and the Lions become lethargic and they don't even want to mate because zookeepers are just feeding them muscle meat they're not feeding them organs and they realize like hey wait the species appropriate diet for a lion is they're gonna get a
StoXHI5tOLc,this is kale think about this guys this is a leaf of a plant the plant clearly doesn't want you to eat this this is for the plant to gather sunlight in the leaves to do photosynthesis to make
6XFbjCrqLs4,I know you love Nutella but this is a Nutella takedown the second ingredient in Nutella is vegetable oil is seed oil the second ingredient so you're
p9kIeazi1q8,before 1990 McDonald's french fries were cooked in beef fat beef Tallow since then they're cooked in seed oils corn canola soybean and partially
Tb5e0WreIi4,oysters what do I think well they're pretty nutrient Rich they've got essential fatty acids they got zinc they got iodine in them I'd say they're a good fruit for humans the only thing to
lyrE7-61PHA,ice cream is a health food it's so good but this is not just any ice cream this is animal-based ice cream that I made myself how do you make animal-based ice cream you start with raw cream you add
XXngFqZi0Og,green smoothie versus animal-based smoothie I used to love these when I was a vegan they both have nutrients but the nutrients in here not super bioavailable because they're from plant foods like
9LLnNbuifkw,grocery stores are really interesting to me we are Hunters as humans and in 2023 this is where we hunt but we've forgotten how to hunt we come to the
-tnWOdPGuUA,eggs are the best shampoo you guys might think I'm crazy but check this out eggs contain many nutrients in the white
yH0YNS-9HOk,regular Gatorade Nature's Gatorade watermelon juice got orange juice got pineapple juice you got coconut water these fruit juices are amazing sources of electrolytes of minerals and they
IDFYVIRKLa8,are these healthy foods worsening your joint pain all of these foods contain compounds that are clearly linked to worsening of arthritis joint pain and damage to your joints if you can't do
0Kmt0TtD5II,I can't even I'm like almost speechless of this one you got a vegan buttery spread it's a butter alternative wait what is actually better than butter butter is freaking delicious full of
7xPIfrTW2HM,I've had Crohn's for 20 years or so last year just was down like 50 pounds like from what I'm at now I was on a liquid diet for three months based on like the
a8-hxdyDaaI,I get questions sometimes what do I eat I'm a huge fan of an animal-based diet and this means based on animal Foods so what do I have for lunch today I got meat grass-fed beef burgers raw cheese fruit cherries bananas and I got some
yv-lJ1Xw8z8,so when I'm at farmers markets I'll often look for honey and you can ask the people at the farmers market and what I do is I'll ask what's used on the farm are there any pesticides used on the farm how big is
Glw10Zpfcdw,bang energy here's what I think let's look at the nutrition label so it says there's zero calories but the way they get zero calories is by adding sucralose we know that sucralose and Splenda is a
_TO-GoZo8Lw,many imported olive oils are fake meaning they're cut with vegetable oils seed oils like corn canola soybean sunflower which is obviously inferior quality to a pressed olive oil and even
BCugCamImrY,37 states have banned one of the most healing foods for your children raw milk raw dairy this is one of the saddest realities that I've come across in my
J-sI8V4Q4No,one of the most fun things that I do now with my content is this I call it like Health journalism and I put on the mic and my buddy's kind of filming me surreptitiously like he's being kind of subtle in the background and we walk
mPflgb0VMF8,this is animal-based sunscreen 100 million billion zillion times better than traditional sunscreens or other quote healthy sunscreens which are full of seed oils and all kinds of carcinogenic garbage in this video I'm
6D5UwxD6ufU,this is all you need to clean your entire house vinegar and baking soda conventional products for cleaning the house laundry detergents dish soaps
2ZEbESKjM6k,I was a vegetarian for a decade vegan for part of that time when did you change when you start eating meat like two years two years how do you feel amazing it's never been healthier my second
P60nTCkJ30Y,I'm here picking out a red wine because everybody knows that red wine is good for humans and it has things like Resveratrol right I'm not a fan of alcohol at all I don't drink any of it
B1iDumoCaOI,grass-fed beef for less than five dollars a pound at Sam's Club check this out you guys you can get 100 grass-fed burgers with no preservatives for less
2uQW-UpB8Fo,did you know that cultured butter like this from raw Farm contains probiotic bacteria this is raw cream from a truly raw farm that is then cultured with
5cXfIJ2opa4,they're heavy metals like lead and cadmium in your chocolate bar I know you guys don't want to hear this but I have to talk about it because it's so striking in a recent study by Consumer
rxYY4ddKFy8,there's history with this yes it goes back thousands and thousands of years if you think about the Messiah the Mongolians Europeans everybody around the world was milking cows sheep horses
RJ5HwFvW0gc,this oatmeal contains significant amounts of glyphosate a weed killer which is strongly associated with cancer Monsanto the producer of glyphosate or
9J6_qoYqkSo,for women who are afraid to eat too much meat to eat red meat to eat animal based what would you say that the main side effects of eating red meat are a healthy
1wVbmZLb2pY,sometimes when I show orange juice people get all worried about the sugar and they say it's just it's just sugar water and if you look at the medical literature there's so much showing that orange juice is beneficial for humans
9UijaqNt8rg,I want to tell you guys about my nighttime routine it's almost sunset in Costa Rica because I'm near the equator it's like the same amount of daylight and night year round so I know that the
UJlvVfHRCFU,I actually don't have a major problem with you eating vegetables if you have nagging pain in your joints or your muscles sleep issues insomnia mood issues skin issues autoimmune conditions
q5eXh6yFR0s,going to find out what's in the animal sausage in and out what's in the spread what does that mean there's no ingredients on here it's just this sauce but I don't know what's in
Pm-TuyXPofo,here's why you should eat more fermented foods look I'm a fan of these you've got pickles in here you've got sauerkraut down here with just cabbage water and salt in there you've got kefir here
NWaC-KCLdhM,I'm a very committed vegan by God I live in I die for sweet lady veganisms and what about veganism I was a raw vegan for seven months probably about 14 or 15
79p7ZHHiFwo,meat and fruit as the primary Foods in a diet is this [ __ ] I don't think so bro I love this this is an animal-based diet you've got the most nutrient Retreats on the planet meat and organs these are the foods our ancestors always
Fk1Seipqc3I,so I'm in the mall and I'm walking by the Oakley store and looking at all the sunglasses in there and I'm thinking are we sure we want to be wearing sunglasses during the day don't we want the sunlight in our eyes to entrain our
GWheYMsm8QY,I'm a type 1 diabetic I'm diagnosed like six years ago okay I've been on it for six months so it's full of grace and my A1C went from a 7.1 to a five nine that's amazing my doctor said he's never
GMGJJjf3wjk,is the infant formula that we're giving kids the reason that they're becoming obese and pre-diabetic in childhood it possibly could be look at this guys the number one selling brand of infant
QwZ_I35iSpw,this food is illegal in the United States in the majority of the U.S raw milk and raw dairy cannot be sold to consumers in grocery stores this is an
DLkK4r37qLU,phthalates are making your penis small yes water failing so phthalates are these synthetic compounds found in fragrances when I get an Uber and there's a black ice I can't wait you and
936mFN4jAyM,some quote healthy sunscreens contain seed oils yep so just like you don't want to eat a seed oil you don't want to put a seed oil on your skin like sunflower seed oil like sunflower I've
EBo0DtNH9oQ,backwards walking is hold on a second look backward walking is like Nature's knee exercise you're in
7uKoY8w7m3M,I'd so much rather be doing things like skating or surfing than lifting weights lifting weights is great but I love moving my body in space
Mfpnc8rnIcc,here's why you should eat more cheese there are tons of research studies of All Sorts Interventional observational showing associations between increased
VWGU5ymjUzU,butter is amazing but you got to be careful I mean I'm at a grocery store look at this it says it's spreadable butter and then they add canola oil to the butter to make it spreadable I have a fear that a lot of restaurants use
kzvmJ891JfI,watch out for breakfast I had raw milk with honey and I had some fruit and I had some burgers and I had some liver that sounds bomb that's what what'd you have for breakfast
uEM-mnrBlss,here did you want farmers markets in Austin and 100 degrees you gotta get some sun but look you've got raw goat's milk here for pets that's cool I love to see it at farmers
UI2qyKoN6LQ,here's why you should eat burgers for breakfast getting the nutrients and animal Foods especially meat and orions first thing in the morning it turns your brain on the proteins the amino acids in
xRvUCr6Cs2E,climbing pump it's different oh freaking like so much different than uh lifting
UVzLAuABbWM,I'm cruising around Target filming I want to show you guys something these are all of the foods that I think are the most contaminated with pesticides I do not eat these unless they are organic things like cherries grapes berries
ED1LQNfpA04,do you know what's in your tap water I'm in Los Angeles right now should I drink this probably not how do I know you can look at the ewg the environmental working group's tap water database to
BfjJmEqX9Og,first up let's get some meat grass-fed beef burger patties four dollars and 80 cents a pound amazing they've even got raw cheese here they've got parmigiano reggiano I'm gonna get a little crazy
909Ap7IPyVU,the salt on McDonald's french fries has three ingredients three ingredients in salt what what three ingredients are in the salt at
2E5Tp_TzyTU,look at this guys I found an animal-based restaurant in Austin they're gonna let me in here come on let's check it out what's up look at this they're cooking chicken on
aR_UbFkzdXg,I'm here at a four trillion dollar business that's the Health Care system in our country hospitals but what if I told you that this four trillion dollar
EWRL1s1dsZ8,red Gatorade no that's watermelon juice that's what I use when I'm skating not at the skate ramp getting a workout outside in nature in the jungle and
QjhqDboV2W8,whenever I talk about fruit you guys always ask me if I worry about blood sugar spikes I don't for a variety of reasons I think that uh blood sugar spikes don't cause pathology
cz9kTbr51Bs,come on I want to show you guys what I got I'm at the grass-fed butcher in Costa Rica part the taurine another heart testicles
gIhzp5RUxSU,just cut into this massive femur bone I got all this bone marrow out I'm gonna show you guys how I do it take the other the back end of a spoon
SUPsYiJKEY4,in this Grill is one of the healthiest foods for humans I am grilling up Health Foods this morning what's in here it's red meat guys that is grass-fed
x-nrXy_CKG8,so what makes you an expert in this to say that because I'm a psychiatrist I don't know about nutrition I didn't say that that's your answer well where does the inflammation come
nH5ZiTVORFA,check this out you guys I've been thinking a lot about grounding recently some of my friends sent me a oh meter it's called a continuity meter and it tells you if you're grounded so you plug like this part into the ground
1BwHcVGxaq8,is my animal-based day of eating pre-serve I got raw milk with honey in there Shake It Up done surfing time for breakfast prototype animal-based Tallow
fAuwtMyKN9k,thinking about how I used to love green smoothies and don't really like them anymore because of all the anti-nutrients and I can't help but notice the juicer here for wheatgrass
uC8SZ4GLDno,why don't we understand that food is signal and that food is information going into our bodies food is a program that we are loading into the computer of our bodies every day and that's coming in from molecules and the environment
YswrOr0A4gQ,this is raw milk Heaven look at this guys I am in the walk-in freezer at Raw Farm in their Creamery and I am surrounded by hundreds of gallons of raw
UF4W1yq4Idk,okay guys I'm at Target filming some content and I just want to show you this psyop up here this subliminal content messaging right here look you got peanut butter and jelly that's certainly got
-8mwqon1Vzg,all right I'm at the butcher's daughter in Venice California we're going to see if they use seed oils it's a healthy vegan restaurant I'm pretty sure they don't cook in tallow are you I've got some food sensitivities
BWQzrisFSnU,this used to be my go-to for breakfast now I think it's one of the worst things you could ever eat for breakfast sapenins phytic acid heavy metals pesticides glyphosate all kinds of
IZwzvoVPh5o,I'm at a 7-Eleven in Los Angeles and I'm going to show you guys that even at a 7-Eleven gas station here you can find really good things to drink if you're in a pinch if you're thirsty and you want to keep eating animal based coconut
3atWb0M6KIk,fifteen dollars of plant-based Foods versus fifteen dollars of animal-based foods let's see what kind of nutrients you get and compare in fifteen dollars of plant-based Foods you get soy protein
ojVuVICofjk,what about my cholesterol and the simple answer for people is yes your cholesterol may go up and no that will not increase your risk of heart disease and yes you will become more healthy you will lose weight you will have better
pWDrWbQeZiA,your parents are on it too yeah we're all right how do you guys feel I I feel great my Mom feels great yeah my dad feels great like his hair is like growing back oh my gosh my bowel movements have never been better so I
MIuuoyLptX0,I started doing carnivore for a month and then two months three months cleared my gut issues amazing and then I introduced honey and honey and maple syrup is really in Fruit it's really all
U7vz4B94CUY,my favorite post-workout Foods honey come on get some of that
bkePLSbRlOQ,french fries causing anxiety it's quite possible a new study was just released Link in consumption of fried foods especially Foods fried in seed
FW8xPL_sNgg,liver is quote unquote Nature's multivitamin you got choline you got vitamin A that's bioavailable in the retinol form you got biotin you got folate you got riboflavin ethylenium you got manganese you got magnesium you got zinc you got copper but there's a whole
iQ2hXXSQ4GM,your skin care probably costs hundreds of dollars a month and is full of nasty ingredients that are actually inflammatory for your skin compounds that can be endocrine disruptors absorbed Through Your Skin into your
lGnQxyBiM8c,fake healthy foods at Whole Foods got the think exclamation point high protein bar well I'm gonna think about what's actually in here and I discovered that the first ingredient is freaking soy
zrKWPeDybRg,today is my birthday I'm 46 years old and I feel amazing probably the best I've ever felt in my whole life the strongest the most resilient the most mentally focused and
alExqAdknZ0,cereal aisle at the grocery store is a train wreck guys I used to love Fruit Loops as a kid you probably love fruit loops's kid maybe your kids eat fruit loops did you know that Fruit Loops contains high fructose corn syrup it
8hqhEPi4ikM,this is a health food you've been told for 70 years the butter is horrible for you but butter is healthy for humans tell your mama tell your grandma tell your
dIdn9mN4RL0,dishwashing detergents could be damaging your gut check out this article guys many dishwashing soaps that go in here contain compounds called alcohol
M-dE2iIiqjE,food manufacturers they're not ethical and they don't really have to be because there's nothing in the Constitution that says businesses in the United States or businesses around the world must produce foods that are healthy you have the sovereignty as you should to make bad
dXQgYe-UGLQ,a Trader Joe's there's a million olive oils which one do you get well first of all I would use Tallow butter or ghee instead of olive oil but if you want to use olive oil I wouldn't heat the olive
fVBz4wcIsbI,tap water is a nightmare you go to the environmental working group they have a really great database you can see what's in the tap waters for most cities Austin Los Angeles wherever it's pesticides organic solvents used in industry known
axJMmdCcQLg,here's why you should eat more eggs eggs contain so many essential nutrients that help humans Thrive they're full of bioavailable protein in the yolk and the white nutrients like vitamin K2 which is essential for optimal cardiovascular
rUfSwkSMvRM,the rhetoric around plant-based milks is so brazenly false you look at whatever oat milk you've got and both of them say this sort of boilerplate rhetoric oh delicious is the Smart alternative to
6OlIq1hsEXM,this is how I shop for cooking pots at the grocery store come on I'm going to show you you got some seed oils here sunflower oil grapeseed oil stay away from all that stuff avocado and olive oil I think a lot of you guys probably
h4DJz4ySBA8,is the red food die in this Gatorade causing inflammation in your gut these Gatorades both contain Allura red red 40 dye which is a known cause of
f9hD5w3Qwf8,what about the vitamins that you're getting from Plants essential nutrients and phytonutrients that you get from Plants what about those there are no nutrients in plants that you cannot get
l09dLpqD1F4,I'm in La I just got done working out at this gym and I'm gonna get a post workout refeed I got some ground beef because I want the creatine I got some honey I got some raw goat's milk yogurt
W4tfE5H6Ong,is why you should drink more milk we know that dairy milk from cows contains so many nutrients that are essential for optimal human health things like calcium for bone strength vitamin K2 for
IcNhbqOoZ7I,the power to change the power to heal from these chronic illnesses it's ours we have it but that's not what we're taught in medical school I'm a doctor and they basically it's just you figure out what someone has and then you know
jKj_EfsBVTA,bread here's what I think sourdough bread is bread made from fermented flour that's the sourdough when you ferment the wheat for the bread it's going to lower the phytic acid somewhat and it's
AcTJJxzkoGo,Whole Foods Food Hall Santa Monica California let's go first stop meat oh you have two pounds of the grass-fed ground beef here got some heart we got some kidney bison
yyF04rNhSqY,Donald's french fries contain 19 ingredients 19 ingredients why do they need 19 ingredients can't you just make french fries with potatoes Tallow which is beef fat and salt what the heck is in
4a4G5Uhqx5c,there's this subtle not so subtle propaganda that you learn in medical school that humans are broken and that we cannot fix ourselves and that to me that's probably why I do the work I do
KrzykmjmjRc,greens powders here's what I think the intention is good you want to get easily digestible convenient vitamins and minerals in your foods the execution is bad in my opinion these are basically a
3kge5IpJ7LQ,we've got beefless ground beef at Trader Joe's this one's my favorite this is absolutely ridiculous how can they call it a beefless ground beef let's look at the ingredients first you have textured
GyTq8h1MoZw,Snickers bar is this bastard child evolutionary equivalent of a piece of fruit yeah and that is not a piece of fruit that's high fructose corn syrup that's binders that's wheat gluten
_OzwbCWLK6w,so what is a free range designation mean on eggs free range means that chickens get two square feet of roaming space and that's okay it's better than being in a cage or being in a barn all the time
UHPkvsNXJNQ,this is how an NFL player eats animal-based I'm here with Taylor rap he's going to walk you through his pre-game nutrition his pregame meal and what he eats during the game to stay fueled so about three four hours before
FA-QxxqlGdY,the way of life is that in order for something to live something else must die whether we're eating plants whether we're consuming animals like we have an impact on the planet to imagine that a plant-based diet is killing less animals
ep8J-VkHe_8,you can find raw milk cheese even at Trader Joe's you guys know that I love raw dairy because the whey protein in the dairy is not changed with heating
7ptOYsFQKBY,bad news at the Whole Foods Smokehouse hot bar almost everything here even though it's meat has seed oils look at this canola oil canola oil canola oil
-UlBs2MtwUo,why are you drinking alcohol temporary Joy temporary joy and you know one of the best Expressions I've ever heard for alcohol specifically but I think it's applicable to junk food and so many things we've talked about today is it's like borrowing tomorrow's happiness
MuAejBVaHok,cruising around Whole Foods you can get a sample of sea salt veggie straws without these let's try and make veggie chips quote
CgYtHqZ24g0,french fries are some of the most addictive Foods on the planet when you take potatoes and you deep fry them in seed oils like peanut oil here at Five
8I69ZP5wpb0,I don't think there are any risks to eating animal Foods exclusively and you are a psychiatrist am I correct a residency in Psychiatry so what do you know about nutrition what is
4SiN5j9t_qE,real ground beef versus plant-based ground beef ingredients in this one grass-fed beef ingredients in this one gluten nutritional yeast sunflower oil
Qnt2PvNMNgs,don't say I've found the truth say I have found a truth people who find improvements in health with a vegan vegetarian diet they've found a truth and when my Eczema and Asthma got better
2MwRcbIQf3w,what's the difference between raw butter and this regular butter which will be pasteurized most Butters you're going to find in the grocery store are pasteurized it will say pasteurized on
PodUUXJTKok,some at Sam's Club and I think these Keto ice cream bars are kind of hilarious I guess the marketing is aimed at
ilCw-tvXT98,fake Health Foods peanut butter I'm gonna break your heart peanuts in general not good for humans they're legumes they're full of lectins which are harmful for the gut they're full of peanut oil which is a seed oil
NTsKlN5MzLM,McDonald's used to use Tallow in their fryers yeah it's just like 92 or something which is rendered beef fat and is very healthy for humans it contains stearic acid which is an 18 carbon
b8O7KC_h8Es,the demonization of animal Foods is almost entirely unfounded and but I don't know that we vilified it enough I guess is what I would say a vegan diet has not been shown to be better for the environment plant-based agriculture alone would be catastrophic for our
lG3vEXBanpc,this is the best skin care hack you've never heard of beef Tallow on your face try it for yourself beef Tallow is rendered beef fat and it is really good
IDNInWCZL2c,magnesium was in the toilet when I was a raw vegan if I had to estimate on average probably 50 percent of the US population is magnesium deficient to some degree I've always wondered at
jkoiysdL-Sg,this is why you should eat more butter for decades butter has been vilified but butter is a health food this is a true superfood butter contains fat soluble vitamins things like vitamin D vitamin E
Mkju0eJnzEs,here we got the uh only what you need 100 plant-based protein not sure that's something to brag about plant-based protein like less bioavailable full of lectins full of
9omgln_qaAw,Kodiak cakes healthy or not I simply do not understand the current trend of adding whey protein to grain based foods like pancake mix oatmeal or cereals like
_oMVQbVS7Uk,what the heck is in Pop-Tarts let's find out corn syrup and high fructose corn syrup clearly linked to obesity in both animal and human trials you've got soybean oil and palm oil seed oils which
tome3yZ2qMY,can I still be healthy if I drink coffee I think you can be right it's kind of like we talked about a little bit of chocolate a little bit of coffee not a big deal I will say this the quarter life of caffeine is 12 hours which means
dfNxRQ766ic,coconut oil is great it's not an animal fat but it's the it's my favorite plant fat so it's very low linoleic acid and I think it has a lot of great qualities it's good to cook with but again I would choose Tallow butter or ghee because
faZCSQFle9w,what about peanut butter well I'm not a huge fan peanuts are beans beans are seeds which means all that oil on top there that's oxidized that's a seed oil that right there is peanut oil meaning
vD1Q35F7cjY,fake Health Foods oatmeal you think this is the best breakfast ever this is not the Breakfast of Champions oats are full of phytic acid a compound the chelates that bites
U2VvCibIPzg,what is kefir and how is it different than yogurt kefir usually contains more probiotic species of bacteria than yogurt and per serving it often has more
bGAaZYLgMGo,this Cheesecake Factory use seed oils let's go find out hi there how are you how are you good how are you sounds like most of the stuff on the grill is cooked in vegetable oil vegetable canola kind of thing is it possible to swap that out
iCC4PCgItt4,I'm in one of the most expensive ZIP codes in the country Pacific Palisades California I'm going to show you how to eat animal based for less than ten dollars a day here let's start with meat
Qz06bo-1Qy8,is Diet Coke giving you anxiety Diet Coke contains aspartame an artificial sweetener with potentially dangerous side effects in animal models when
Vc3dn5b7g4g,the food has become politicized we're never going to get government regulation that actually realizes that red meat is valuable for humans or is honest about the fact that red meat is not inflammatory or tells us about studies
9GSE11FWmlc,look at the difference in color between this pasture-raised egg yolk and egg white and this traditional egg yolk and egg white the reason this egg yolk and even this egg white are darker is
r09-AVmKLdU,I'm in New York City and you can get bone broth on the side of the street which is amazing so many benefits to getting bone broth so many benefits to getting collagen from the foods you're eating I've got a chicken beef and
