Video ID,Transcript
GyyO_utJd0M,man her butt looks so much better in leggings mine looks all lumpy and jiggly H these compression shape or leggings are giving me a huge gas bubble they're so tight hope no one just saw me pick my
bn07VwwBT74,just lose a little weight and you'll be fine Healthcare systems are historically and notoriously riddled with diet culture do a bit of research on different providers go online ask
ppWxoUAOWL4,no no no girlfriend hey get that back powdered peanut butter is so much better for you I used that stuff in place of real peanut butter for years and let me tell you what these two are not equal
Xsm2RzGhfVQ,check out my 17 ID omelette wo I heard protein is super important at breakfast so B Appetit and that's totally true protein helps keep us full satisfied and
WFs4irna43Q,[Music] cauliflower really can be anything you shouldn't have you make everything so much butter dates you do love me if you would
xD5HTgHrxWs,time for breakfast what you making I'm embracing a life of no food rules this is the sixth day in a row I've had this so glad
kOi7lLkqtqo,what if you can't deny the fact that you like the way that movement makes your body look is it okay to like it when your body has a bit more muscle definition or is a bit more lean one question you can ask yourself is would I
mEO2-xL-dB0,these honey mustard pretzels chicken bites are about to become a new favorite they're so easy to make all you do is make a super simple honey mustard dressing to start you can also use a store about version if you prefer our short on time or just don't feel like it
6HuFBv9Uc2E,here's everything I ate this week with no food rules dinner edition Sunday was pizza soup which I made for the first time and was delicious Monday we had what I call warm salad kit and I made it with textured vegetable protein it is
gmU3pfjReWE,clutch twinsies I'm making a wrap too did you use the low carb ones so clutch no mine's just a regular old wheat one girl you got to try these they're way less calories yeah they are which is
0LCXoyHJJQ4,hi hi would you like some Girl Scout cookies I really shouldn't I feel way too guilty oh I'm selling them so you wouldn't be stealing them oh no no that's not what I meant I just started
Pjq7JEHFS5A,check out my giant peanut butter cup holy sh Wait is that a rice cake yeah but you'd like never know so good I don't doubt that's a tasty little or
MR9LUJ4fG3g,we all know I love my crumble cookies but I really wasn't sure how to feel about this one so here's a real time review of their non-cookie cinnamon s okay we got to peek
8Mc1CGgQJuk,the next time you're feeling anxious give this a try it was super helpful to me take one hand and Trace up and down your finger breathing in as you go up and out as you go down then go back the other way and keep doing it till you feel calm bonus tip end this with a
VIHn1gCdQNk,here's everything I eat in a day with no food rules I like to munch on some granola for carbs on the way to the gym in the morning so I have some fuel in the tank needed something quick and protein to help my muscles recover I love these built bars when I had a bit
-6nB_9dGRZc,get these things out of here what are you doing that's like $20 worth of cookies oh chill out you got to try my healthy high protein version instead they taste the same you won't even miss
UVij6jO6Sg4,artificial sweeteners are like so bad for you m are they let me give you some facts the average American woman over 20 years old would need to consume 16 to 20
ZhYmTFz7vyI,I'm a non-diet dietitian and here's why I'm making high protein ice cream in my ninja creamy let's just clear one thing up this is a fun way to enjoy a protein shake but it is not ice cream I mean
Yz8JRnd8swg,check out what I'm using for crackers yeah mean the peppers yeah fun and healthy right well I do love to me a fun way to eat veggies and little Peppers do scoop things up and just hold things so
BXq4Bjdse7c,[Music] look what you made me do look what you made me do look what you just made me do look what you just made me o look what you made me
SqY0KhsQjfc,was anyone else a victim of the early 2000 Special K diet and while it was traumatizing you still lowkey think it's delicious anyone or is it just me I said
LopSGZOjwFI,all righty time to eat this intuitively might I suggest something real fast what I'm doing what you said I'm letting myself eat and I love that for you but what if we worked with a little more
50YitWBNW6Q,I'm a non-diet dietitian and here is how I make a filling bowl of cereal when I'm picking cereal I think about what sounds good and also what will feel good A lot of times I like to mix something that's
OnYxiagWdA0,put that thing down you do know bananas spike your blood sugar right I know that blood sugar is like all the rage right now and it is important but PSA the body
XLD4ABiQWxM,I'm a registered dietician and here's what I thought of Costco's new absurdly large food court cookies I mean they smell incredible but should anyone really be eating these with that nutrition info let me be abundantly clear about this no these are definitely
qWNTaxLZXZQ,here's everything I eat in a day with no food rules started the morning with waffle Greek yogurt berries and peanut butter rushed out the door to meet a friend for coffee got a sugar cookie latte delicious cinnamon pecan oats for a more substantial breakfast obsessed
yzxE5ilsGpk,hey girlfriend what's up sh What I'm trying to eat without distractions oh sorry but can I just say don't look like you're enjoying it that much I'm not I
b_1BtITs8gY,I'm a non-diet dietitian and I bought light english muffins and here's why whenever I'm picking a carb in the options available I ask myself if having the whole wheat option would be just as
ErczEGHvPwM,um do you like want to be depressed excuse me don't you know that all the processed food that our country eats is causing us to be depressed H why do you
k4mvj6d3CqE,a gooey yet crispy cranberry quesadilla let's make it I ate this every single day last week for lunch it is Sweet It Is Savory and super filling and can we
Tjxy6Gcss34,I like big sandwiches and I cannot lie but seriously this is how I keep all of my fixings inside my sandwich and not falling out the bottom it's a game changer friends give it a try
GOWsQpQt7Ic,high protein hot chocolate want some I think I'll pass I just made some from a packet well did you at least use sugarfree no I think it was regular I
0ba-o_Obl3s,now sweetie don't eat all of Mommy's 100 calorie packs okay sweetie don't touch anything that comes in a package yeah it's all chemicals and you'll die I really Can't Believe It's Not Butter oh
snSBz29HsNo,hey are you going to do the juice cleanse that Tina was talking about seems easy enough and a bunch of the girlies are doing it oh sweetie are you eating again here you know what they say
LtNt2kX30FA,Where's your green juice and are those carbs is that a vegetable M have these
1yXLTlPN3Co,and I'm feeling [Music] good
iKB3-ue5XzU,I wish I wasn't so restrictive and can just let myself eat I mean look how confidently Katie polishes off her food what is wrong with me I've been a not so proud member of The Clean Plate Club since the '90s how come I can't just
01lU6Axt7xw,[Music] I cannot stop eating these because they are so good H is that the reason yeah duh what else would it be well maybe you keep
J2vBI0FJ7D0,here is the real reason you can't stop eating and it is not because the food is too delicious welcome to day six of no diet New Year where we are counting down the hottest topics of 2023 and the ones you need to know before heading into
H0ij7Yhiz6Y,here are the three things you need to consider before making any food Choice welcome to day five of no diet New Year where we are counting down the hottest topics of 2023 and the ones you need to know before heading into 2024 and I'm
URbFc8prMbk,it's okay to care about nutrition and not be on a diet welcome to no diet New Year Day four where we are counting down the hottest topics of 2023 and the ones you need to know before going into 2024
aahaEOSjUdE,did you see Tina lost some weight good for her for finally taking care of her health her body may have changed but that doesn't necessarily mean she's healthier it's probably best that we don't comment on her or anyone else's
uQQC3NOLMug,when you stop dieting will your weight go up down or stay the same welcome to no diet New Year day three where we are covering the hottest topics of 2023 and the ones you need to know before going into 2024 and giving you a sneak peek at
iGAhbTowKro,feel like you can't stop eating the cookies this might be why welcome to no diet New Year Day 2 where we are counting down the hottest topics of 2023 and the ones you need to know before heading into 2024 and I'm give you a
3zH3XICXXWU,want to get o I'm going to get the cookies Hells yeah Zebra Cakes chocolate ice cream thank you pop charts oh yeah oh this is my favorite cereal I've be got to get the chips and just a little bite for the road now that I'm eating
yHBpGGsa_yo,here's what everyone gets wrong about having no food rules welcome to day number one of no diet New Year where we are counting down the hottest topics of 2023 and the ones you need to know before going into 2024 and I'm giving
hQD1fbh0DQk,yes see those bell jingle and ring jingle jingle on lelya slay right together with you
zCuo58PSWnU,I think they forgot to make the cookies Take a Hint from the reindeer
1zP52MVcBwU,what you doing I got to eat as many as I can before the new year and they're not allowed you can still eat all those things in the New Year actually the research shows that even the idea of an
OxpelrMle14,during the holidays one of my favorite treats to make are homemade butter fingers M the only flower I use is cauliflower cookies are like way
iWOUK4_10yo,ooh look at all of these treats how are our tummies feeling let's play a game okay which one's your favorite good one okay now let's really look at it can you describe to me what you see how does it
33a8GpiLPrc,hey fit fam today I'm going to show you how me and my friend diet culture Daniel do Elf on the Shelf in our house how cute is this idea now it's usually done with potato chips but what are we trying to kill them we use carrot chips oh
G5ijzooEdJU,oh this one cookie is going to make me gain 5 lb I'll just have a nibble M oh come on do it with me Holiday calories don't count oh we're being so bad sinful
kD2zaPfO7_Q,what are you doing don't you know how many empty calories are in there stop telling her that what it's true I don't want to have to deal with her weight
5VlxQgTGC24,so apparently there's this trend going around where people are no longer eating oats because they're like so bad for you and basically like horse food or something that is outrageous oats are
mH795_t_51s,m m
QobZEL8Fb1Q,what are you doing I'm baking a cake want to help heck no you're pouring a big old cup of inflammation don't you know canola oil and well all seed oils
sUiRciHb3_4,just because you eat a rice cake doesn't mean you're dieting just cuz you eat a frozen banana instead of an ice cream bar doesn't mean you're dieting just because you ordered a skinny latte doesn't mean you're dieting just because
xJJ0-ywK9UM,spaghetti squash cottage cheese you and your cottage cheese girly what are we making this time spaghetti squash lasag your bowls spaghetti squash cottage
TwRFQQIn3aA,diet culture math be like if you eat one cookie you'll gain 367 lb if you add a Sprinkle of cheese to your salad it now provides zero
U0etm5vrL2w,I'm done with this junk whoa what's going on here cereal is like so bad for you it's got all of those toxic chemicals in it that just make me feel like crap I'm only sticking to clean
3xWvLIbcCcA,sure I love Oreos at home I eat them with I eat them with peanut butter that is so weird so do I
FVVjNBSA9e8,check out my sub bun you mean the cucumber yeah it's low carb and low cal hash Health M you know I love that you're
-L3B0u_PpIY,bot up bottom up hey see you C got a couple botom a couple l
Z1egqngvlIY,what can't cottage cheese do oh boy what are we making now Cheesecake all you need is cottage cheese ineg protein
9OH_uqxVYhY,one of the best things that I've done for my body image recently is to stock up on new bras actually bralettes from parade bras shouldn't make you think about your body more that just causes us
PvN4K3MQaIg,all right does anyone want any more food before I put it away how are tummies feeling look at how colorful this fruit salad is that can signal that we're giving our body a wide variety of
AuTdDqDuEKs,Rachel looks so thin in that dress I wish I looked like that I hate my curves I hate that my body looks like an 8-year-old boy's why can't it look like Sarah's look at her butt In Those Jeans mine would look like a pancake I wish I
Zh6TeYkiSSw,I haven't eaten all day I've been saving up for this oh do you want a snack whenever I go into a meal overly hungry I end up overeating it's a biological response plus I can't even taste or
QGtQ3JzdVr0,wow cousin Katie looks amazing meanwhile I've got my daughter Cassie spilled juice all over my pants I wish I had the time to devote to healthy eating like she does I mean I live off of leftover mac and cheese and sandwich crust she's
UnTQnNv9Fb4,I'm a registered dietitian and this is my favorite recipe for a healthy guilt-free pumpkin pie step number one is to grab your keys or find some way to make it to Costco grab a 3 and2 lb plate
WHlJbqpDgxc,I'm a dietician and these are the snacks I pack every time I travel I pack a variety of bars for ease some are more energy dense and some are lighter packets of nut butter are a must and can be added to anything to make you feel more full like apples that actually
3itb5sjxWuo,have you tried the trending peanut butter bowl I see your peanut butter bowl and I raise you a peanut butter protein bowl I do really dig the peanut butter here cuz peanut butter can help
V6CuRdDCvWQ,did you know that you can make an insanely high protein pizza out of canned chicken protein can help us feel full and satisfied longer and also increase thermogenesis or the energy that your body Burns but it's a very
dVnpBwl9lFA,I would gain like 10 lb from eating a single cookie I used to feel that way too but the reality is your body doesn't really change after eating a single
KO_gRb9VQwk,channeling my inner Joey trani with this recipe and it literally could not be easier to make and only takes 20 minutes you just make your meatballs sear them up then create them a little marinara sauce hot tub and let them simmer in
wzbF-1tmsFs,did you know that if you take a chocolate protein bar battle with it a little bit to get it open cuz they make it so difficult put it on a plate and then pop it in the microwave where there's about a 2C window between uncooked and Burt and dried to crisp
rACQs1LjqrU,hey did you know you could eat this whole spaghetti squash for less calories than that measly PL a pasta yeah and look how big it is you'll be full for
WrKhtmkc7yI,this literally changed my life I hate cutting cauliflower cuz it's so messy but apparently when you just smack it on the counter it all falls apart I didn't even have to get out a knife and all the mess is contained
Lg10vWva6Iw,[Music] in the in the house in the house I got a cute face
xfhw7P2JUAw,you kids are baking me so scared with your costumes here's some butter packets look at you okay one second let me just double check them yep okay the serving
4zBM81L3k4s,ooh what you making I'm making healthy apple donut pancakes you just take apple slices plop them into the pancake batter I'm using the protein kind make sure
eGl3HQg-Xqk,the switch witch has arrived a what you don't do that with your kids no you must when they come home with all of that toxic junk they get to pick five pieces
lkfUQqS_9bA,out of all three ways the Third Way is probably my favorite but I'll let you decide option number one is to melt some peanut butter with honey and then you're going to add some crushed up corn flakes allow these to harden in the freezer as
89bRE6563D4,did you know that if you take cottage cheese add some marinara sauce Italian seasoning top it with your favorite pizza toppings add some cheese then pop that bad boy in the microwave for 1 to 2
rRZjG67xc04,sweetie you stop guzzling all of that apple cider there is like so much sugar in there and you should never drink your calories such a waste I love apple cider too it's pretty sweet huh you know when
cuIEuGTw2yw,what you doing oh I was going to bake some brownies want to join yeah sure whatever ug the black beans actually I was just going to use this boxed mix we don't always force ourselves to make
Rttsyy30B7k,this recipe is about to break the internet did you know that if you take an apple cut it into slices and take the core out and top it with peanut butter melted chocolate and if you want to get really crazy some sprinkles you are
LG-1Hwg1nc8,1 2 3 4 Everybody Makes Mistakes everybody has those dayses everybody knows what one talk about everybody
HtCw1ul1WgY,I am about to blow your mind I don't know if you guys know this but if you take a banana slice it in half slather some peanut butter on top then some crushed peanuts tap it off with some
XRGMqDY1OZg,hey did you see that Tina lost some weight good for her for taking care of her health her body may have changed but that doesn't necessarily mean she's healthier it's probably best that we don't comment on hers or anyone else's
mM9NwSWqTng,micro has so much processed food hers is basically all veggies she must be so healthy I can't believe I binged those Oreos last night only produce for me since I have no willpower and that lady has like nothing she's not a piggy like
SVeJQy0Pq0I,what are you doing don't use that use these instead just mash them up on your toast and you've got a healthy jelly I'm okay I want to use this my neighbor Maiden canned it from fresh strawberries
eh4WJ8ey4qo,here's everything I ate in Boston for three days with no food rolls favorite thing that we ate it's a tie between Lobster waffle and the cannoli so even though I'm a registered dietitian I have
8AvQp461Lqo,time for breakfast what you making I'm embracing a life of no food rolles this is the sixth day in a row I've had this I'm so
zRU81OKuhlE,never throw away an empty peanut butter jar [Music]
WziE8fmd9BI,smoothies should only have a half a banana a full one is way too much carbs and sugar I'm only gonna add half a bananas today for my personal preference if I also add
S_vuWUEITHY,don't eat this processed junk we should all be eating whole unprocessed foods but I live in a food desert and I don't always have fresh options but this is
WK1lXbvmgYM,emotional eating is not bad I felt so much joy and gratitude while on vacation with my husband as we ate delicious food and created new memories I don't know about you but I don't want to live a life where food isn't also a form of
at3KXBk1zac,hi everyone oh Tina I see you brought some donuts there having a little cheat day are we lady needs some willpower hello everyone I brought some muffins in
wVdnCDbSzRY,oh man well good Morning Starshine morning where's the coffee it's over there and there's some creamer in the fridge if you want some add extra calories and sugar to it I don't think
ghGKyrIQG5M,oh girl put that thing down I've got a healthy cookie hack you're going to love oh boy what is it they're my favorite three ingredient banana cookies you just take a half a rotten banana mix it with
c4nk7EQ3amw,we're going to do a little healthy Trader Joe's snack review is this Greek style elote dip a healthy option okay next we have these plantain chips
AecvEcFosno,oh your mom gave you a Lunchable oh you're so lucky whoa your mom gave you packaged food is she trying to kill you we don't keep butter in the house
bXPuMLc2KEw,I'm a registered dietitian and I'm going to show you how to order a guilt-free pumpkin spice latte can I have a tall pumpkin spice latte please that'll be all thank you thank you
_a71Pv2q7kk,granola are you gonna get the Special K it's like way lower in calories well the point of breakfast is to give your body calories for fuel Special K might be
bMlRCk4XHBE,breakfast time huh wait are those waffles yeah I had a hankering so I bought a box of Frozen ones you can have a couple if you want isn't that kind of a lot of carbs you got going on oh wait
eqxm-xi3Wy0,these Frozen s'mores are currently stocked in my freezer and they could not be easier to make take a chocolate pudding cup add it to a bowl fold in some whipped cream then you're going to take another Bowl add some whipped cream
JzVkmmi4j1U,um those are not muffins those are cakes way too many carbs for the morning oh I love these they may not give as long lasting energy as say a bowl of oatmeal but we can still enjoy them um peanut butter with added oil and sugar never
UaJO21-0l0U,I am back with another full day of eating I went to the gym this morning I usually eat granola on my way there grabbed a built bar that I'm gonna eat I'm trying something new today I usually
WDf28vHr5jg,oh man Heather took so much less food she's not a little piggy like me her self-control is probably how she dropped the baby weight so fast this postpartum depression has hit me so hard I can't
Z1kB_RloPdo,half foot around that you could air fry oatmeal cream pies and then top them with ice cream and it's like next level I've got to try this [Music]
SKwrXQ92cbg,hello class I am Professor Health babe and today's lesson will be on vocabulary please turn to page 287 in your textbooks and we will begin now who
UyZk8HKw82E,come on um I cannot stop eating these because they are so good yeah duh what else would it be well
TUNHBgqcGY4,guys where are your green juices don't you want to detoxify what's up Potter what would you classify recess as multi-sports hit functional strength
uPWFmgZ5OqU,I am obsessed with these Berry cheesecake overnight oats I won't lie I was skeptical with how they were gonna taste but they are so good so filling and so freaking easy to make all you have to do is combine milk Blended
cAXsLFYLX0o,oh girl hang on I've got a healthy eating hack you're gonna love it doesn't involve black beans does it no here you take a chocolate protein bar microwave
4V3IqJnbMhY,oh hey girl what's for dinner I made some pasta there's some in the pot if you want some wait with like real noodles don't you have like a spiralizer around here somewhere zoodles are like
fCV6Z5L0vMw,hey girl I hope it's okay I brought some snacks I wasn't sure what you were gonna have and I don't know if I told you this but I started a new diet oh I did three times oh yeah no I can't eat that no one
phqxPm-Dj5E,oh my gosh look at her she's like a freaking gazelle I'm so lazy I'm just walking I am exhausted but we're going out for dinner so I gotta finish I wish I didn't feel guilty for skipping a run I'd love a slow morning gardening oh my
zvgBqcL8WZ4,oh my thighs are huge these shorts are too small I need to go on a diet this suit is so unflattering I'll just keep my cover up on the smaller my thighs are the better if clothes are too small
Our6q9WQgTo,what are you doing eating a donut yeah but you just worked out so you're like negating the last hour what was the point no I'm not my body still needs
aUUGKv8aUss,state park has gone viral you have to try this viral date bar it tastes just like a candy bar give it a whirl [Music]
j0FEuAhlBi4,thank you [Music] perfect one cup for breakfast I hope no one sees me in this aisle full of toxins I'm just cutting through walk fast yes this stuff is a savior this is full
lAt9lUJidoE,I don't know about you but I'm the type of girly who firmly believes chicken salad tastes way better with fruit in it blueberries are in peak season and we picked 15 pounds of them the other weekend I took my super easy basic
MHx4dSrs_hY,look it's iced cream cauliflower can be anything if you try hard enough don't eat the cone I prefer mine in a
7SbfsQfgYEo,[Music] oh sweetie don't eat too much of that your dad got the sugary stuff again well at least you have skim milk that is so bad for you
71eC8SnNXSc,[Music]
ZBPxV7x_QlQ,oh sweetie don't be rude here have a slice of the cake your Aunt Tina make oh no cake for me way too many calories all right now remember we finished all of our food they're starving children in
kgxPoBCqalA,man her butt looks so much better in leggings mine looks all lumpy and jiggly ah these compression shapewear leggings are giving me a huge gas bubble they're so tight hope no one just saw me pick my
BSxtE2kY8V8,it's okay if you're hungry and need a snack when no one else is it's okay if the snack you had yesterday doesn't fill you up today it's okay if you need multiple snacks between meals our bodies are going to need different amounts of
cJbtNb8iVcs,[Music] two teams two trainers I like to push people go go go very hard
-BBMgKwHXMM,again oh I'm gonna get the cookies Hells yeah Zebra Cakes chocolate ice cream thank you pop charts oh yeah oh this is my favorite cereal I'd be gotta get the chips and just a little bite for the
tB-_v_DOumI,I feel like I do so good during the day and it all goes out the window at night [Music]
AXSs5hS819Q,that's my ideal meal this is my dinner I call this girl dinner [Music]
0SW28rPDyVI,here are three ways to strengthen your hunger and fullness cues you're actually not going to follow them at first feed your body every three to six hours max aim to include carbs to and protein at most meals and don't focus on eating
eyFj8Qn-dfQ,oh you should really be eating smaller more frequent meals to boost your metabolism no no no no no snacking is so bad for you just eat three Square meals
KIl4vSdy4NA,here are three ways to strengthen your hunger and fullness cues you're actually not going to follow them at first feed your body every three to six hours max aim to include carbs fat and protein at most meals and don't focus on eating
qtS1DBEQHIQ,this recipe makes four servings funny that'll serve too
j5r--PpmyAE,all righty oh are we doing some bacon nope making a sandwich with the food scale measuring cup and calculator uh duh I need to know
Tal7sdZ0ScY,stop trying to listen to your body I'm not kidding the number one mistake I see people make when they try to stop dieting is trying to follow their hunger and fullness cues too early research shows that dieting makes your hunger
xZc-R0s09mI,case nobody told you today in case nobody made you
P7AFVJy4joU,I understand nothing
iPVKxiYLhNY,you really make this taste like this kind of obsessed with cottage cheese edible cookie dough first thing we're supposed to do is blend our cottage cheese with maple syrup I'm gonna
h7Hba6-yruI,this is the worst
5nF3yO4ZnEo,hey we're gonna go on the ice cream run do you want to come with oh hang on let me check okay so I can't today bummer do you already have plans no it just won't fit in with my calories today how about
b5pQgXacFfM,hello I brought my favorite appetizer I call it red white and butter don't worry I've got us covered with a serving utensils I've got cups and
KaLFfBPP8SA,alrighty I'm gonna have the hot dog and a burger oh hell yeah potato salad step aside veggie tray chips cookies and a cupcake why not a second now that I'm
XelBsKn7obw,honey don't touch that chemical filled junk sugar is so bad for you and you're basically an addict here Mommy brought some dry dates instead nature's candy
vEUzMFvesTk,oh I can basically feel everyone's judgy eyes on my plate man that chick eats a lot what a little piggy she's having a bun and potato salad what is she carboating for a marathon tomorrow whoa
02Nkwg3VlUs,this doesn't have very many calories I'll add something to it so my body gets the energy it needs and I'm not hungry 20 minutes later oh this doesn't have very many calories that's good both of
WMXcTIFq3RQ,no sweetie don't eat all of Mommy's 100 calorie packs okay sweetie don't touch anything that comes in a package yeah it's all chemicals and you'll die I really Can't Believe It's Not Butter
8hSIvcfy6FI,make any salad way tastier and way more filling with these cornbread croutons always remember to add a source of carbs to your salads and this one adds a touch of sweetness which is just perfect all you have to do is get a box of cornbread
EcR6WKu5LG0,none of my undies fit girl you gotta fix that two small undies are like the biggest trigger for bad body image days try parade well I'm already having one
fkSQZ08eNDA,sweetie it's so good to see you I made one of my famous award-winning cherry pies here have a slice oh none for me dear that is so fattening
gQXKU90Ewjs,micro has so much processed food hers is basically all veggies she must be so healthy I can't believe I binged those Oreos last night only produce for me since I have no willpower and that lady has like nothing she's not a piggy like
v4lRTCVezhA,I would get like 10 pounds from eating a single cookie I used to feel that way too but the reality is your body doesn't really change after eating a single cookie even
n96W4MLdxuo,[Music] foreign oh my gosh you're being so healthy you have so much more self-control than I do you would never eat these would ya I
AWCZvQ0aRKw,you are such a little piggy where is your willpower you're hungry again didn't you just eat well that's going straight to your thighs I hope it's worth it foreign
k1TW6MbUyxc,you have got to try this life-changing ice cream it's made with cottage cheese I made pancakes healthy by using cottage cheese you'll never guess the secret ingredient
0rHqeEmi7IM,lunch time same here I'm starving what you got there watermelon duh did you know it's like 92 water so you can eat like so much of it with so few calories
uAqjN-URYS8,didn't you have toast for breakfast yeah one sliced peanut butter banana and one slice with a fried egg and now you're eating a sandwich that is
rWpoxYTWjKE,hey fit fam today I'm going to show you everything I eat in a day but first let me give you a good look-see at how ripped I am friendly reminder that when a full day of eating leads with a body
Cie_8QyHxHE,we never restrict how much food you're allowed to eat as long as you pick from this list of food that has none of the calories that your body's actually looking for we don't label Foods as good or bad but these Foods get the green
YapNdkKMvoc,oh hey hot stuff I just love the way that your tummy's got some of that jiggly jiggly and that cellulite on your thighs it's so in right now I mean cottage cheese is having a moment I
gLgtR0MQpII,what I ate yesterday does not dictate what I eat today I will fuel my body normally and not cut back I don't need to make up for what I ate
DlgUyrTJrXI,saying I'm obsessed with these is an understatement let me show you how to make these cookies and cream pudding pops take one vanilla pudding cup add it to a bowl and mix it with a half cup of whipped cream now grab a plastic sandwich bag and add two cookies in
Wnq0MdBqGco,where my girls [Music]
npgrefXxxYc,I'm eating ice cream for breakfast because no food rolls I got fast food because no food rolls I'm having a third cookie because no
LrcuiAKQlQ4,two life-changing bacon hacks you need let me show you how I just started cooking my bacon in the oven and I'm wondering why I've not been doing this all along just line a baking sheet with foil pop your bacon on there and put it in the oven at 400 starting at 18
QnVZ_mStF_I,all right sweetie we won't be eating for a while so how about we have a snack now so we don't get too hungry oh look at all of this delicious food now if our tummies get too full that's okay we can
73VNivdIpfQ,oh man Heather took so much less food she's not a little piggy like me her self-control is probably how she dropped the baby weight so fast this postpartum depression has hit me so hard I can't
l1n4zGy8ttA,foreign have you lost some weight nope you're right you haven't don't worry there's still time before summer what
fjjRAGK0wJ0,it's okay if you prefer to eat whole unprocessed food okay if you if you prefer to buy organic it's okay if you prefer to eat a Snickers date instead of a real one it's
U-UYkl_V6Bk,oh my gosh stop don't even know what cheese is addictive oh is it yeah cheese has an opiate like effect that makes you addicted stop eating the cheese it's
xypVakDwq5I,okay bread eggs oh eggs like whole eggs they're a super easy way to add a high quality protein to basically anything if you're looking to add some protein just
A7CMYB7H7XA,it feels so gross I ate like crap this weekend Oh don't beat yourself up it happens I've got to cut back this week no carbs and I don't even want to see a dessert maybe not the best idea what if
6GblDaIANGA,[Music] sometimes [Music]
6R8ULeFu4Nw,all right does anyone want any more food before I put it away how are tummies feeling look at how colorful this fruit salad is that can signal that we're giving our body a wide variety of
hEruAgRUCLk,time for breakfast what y'all making I'm embracing the life of no food rolls this is the sixth day in a row I had this so glad you're ready to give up dieting
2PT78iXtods,Rachel looks so thin in that dress I wish I looked like that I hate my curves I hate that my body looks like an eight-year-old boys why can't it look like Sarah's look at her butt In Those Jeans mine would look like a pancake I
1mua5xmBZv4,foreign I brought my famous crustless egg white quiche zero points I haven't eaten all
ZlAO6NSq-xg,gotta blame it on my juice baby [Music]
FTuTetgyTfg,here you go sweetie how can you feed your child that toxic junk food isn't toxic I'm teaching her how to have a healthy relationship with all food even the ones that I call more
ZeLcbyBrLcE,hey fit fam today I'm going to show you how much sugar is in one of these pints of ice cream buckle up wow how unhealthy now remember that
yUQRl-uXjH4,just because you ordered dressing on the side doesn't mean you're being diety just because you choose carrots over pita chips for your hummus it doesn't mean you're being deity just because you choose a diet pop doesn't mean you're
xwKdlyI-DbQ,oh sweetie don't eat this it's full of toxic chemicals have this 23 bowl of high protein keto cereal I'll go grab the unsweetened hand pressed almond milk oh you want a Snickers
ijVxuEU-bPE,you're drinking orange juice what is this 1991. you should really be drinking kale spinach celery juice instead excuse me orange juice is basically just
xNk23WwfBnU,monkey you got chocolate milk all they had when I got there was white milk that's crazy my gushers Is that real Dairy we still make this in my house we
JtCjUWz2mW8,hey did you know you can eat this whole spaghetti squash for less calories than that measly plate of pasta yeah and look how big it is you'll be full for sure oh
mcKuZiD5rQM,okay why'd you have to bring that up
bMALsMpG6I8,fruit has too much sugar should you really be eating that but you should totally start this 17 a day detoxifying juice cleanse
0sZxcykqoic,didn't you have toast for breakfast yeah one sliced peanut butter banana and one slice with a fried egg and now you're eating a sandwich that is
Kyu2HW4GQkY,do you need to lose weight or do you need to learn how to not bingy do you need to lose weight or do you need to focus on choosing foods that make your body feel good do you need to lose weight or do you need to focus on
GDKDdd2vEGU,hate my body maybe I'll try those Slim Fast shakes that'll fix it I would kill to look like that again I'm so gross now let me just download My
rp4SB8CNZRw,oh I think I broke another hip I'm planning another trip Carol I won't be going I can't get out
2-_wFWqzIu4,again oh I'm gonna get the cookies Hells yeah Zebra Cakes chocolate ice cream thank you pop charts oh yeah oh this is my favorite cereal I'd be gotta get the chips and just a little bite for the
gvUwQ7o7Tec,she must be so healthy look how thin she is oof they must be on the brink of diabetes with a body that large my fave influencer just posted another full day of eating I'm gonna eat the same to look
KUrBFb_zz-g,the non-night space had just gone too far some people do need to lose weight for their health I get why you feel that way we've been taught that weight equals health for so long but if someone is
XIm2Pa-DOyc,oh your mom gave you a Lunchable oh you're so lucky whoa your mom gave you packaged food is she trying to kill you we don't keep butter in the house
cNQr80-FylY,you don't need to fear of processed foods enjoy them Are you seriously telling people not to eat Whole Foods obsessing over eating healthy isn't healthy how dare you tell people not to
MQ9YWKtBoGM,hey healthy Hustlers today I'm going to show you my grocery haul and give you some of my best tips for healthy eating so I went to my local Whole Foods it's the only place I ever shop and I got these organic non-GMO locally grown
oHXx5m5sEQk,oh man I'm eating so much more than Rachel she's just having a salad she's so healthy I cannot believe I binged all of those Oreos this afternoon only salad
63uB5agcWVQ,Agnes won't you be a deer and pass me the oatmeal thank you sweetie I don't know what I
1RnFg9wWlKg,oh I literally can't eat anything anymore what why I did one of those at home food sensitivity tests and everything came back as positive for a Sensitivity I
zKBUWDVluQs,foreign [Music]
SdU9s1vPtGo,I really shouldn't be eating these they're so bad for you oh you don't need to feel bad for eating a cookie enjoy it son of a biscuit how could you let yourself eat a cookie do you have zero willpower none of my clothes fit anymore
y71K94hH_pU,I just don't get how people don't start their days with a big old glass of lemon water so great it gives me so much vitamin C keeps my body's pH levels in check it
Btw7ongBzo8,love pasta it's my favorite thing to eat anyway you serve it to me I will thank
DrlpdTZ7yN8,so the issue with social media is that it kind of shows you a false idea of what intuitive eating actually is it means a lot of people to just be in the
IWTav04aA8Y,oh [Applause] push pop I'm taking this home with me is that okay amazing
JXVrm_2OYXM,[Music] foreign [Music]
